Date,WECC,CA,GB,PNW,RM,SW
2008-03-18,102647.93,38138.39,12155.49,23816.79,13185.52,16356.65
2008-03-19,101898.97,38218.3,11938.44,24644.93,13094.63,16148.54
2008-03-20,101942.66,37847.14,11846.52,24893.26,12682.17,16305.21
2008-03-21,102193.41,37437.6,11935.63,25639.07,12675.42,16328.76
2008-03-22,98023.46,35609.63,11809.74,23267.18,12669.73,16065.45
2008-03-23,97852.14,35707.08,11853.42,22019.3,12960.8,16210.99
2008-03-24,103532.72,38474.96,12028.67,25475.76,13060.27,16732.93
2008-03-25,102386.88,38018.9,11806.62,25945.74,12740.01,17003.9
2008-03-26,101891.77,37582.39,11774.35,25113.51,12531.49,16708.96
2008-03-27,102774.88,37082.06,12028.28,26199.57,12505.3,16697.63
2008-03-28,103439.23,37866.0,12208.98,26501.6,13024.68,16584.18
2008-03-29,100861.17,35869.15,11840.34,24992.78,12625.82,16257.97
2008-03-30,99171.95,35949.53,11905.11,24729.83,12359.81,15988.56
2008-03-31,103866.04,38006.04,12165.59,27046.97,13018.94,16282.9
2008-04-01,102134.06,38249.84,12071.51,25980.64,12997.94,16475.97
2008-04-02,101205.17,37903.56,11899.71,25541.09,12736.35,16902.68
2008-04-03,100174.69,37716.41,11771.31,24480.67,12270.25,17245.18
2008-04-04,99580.98,37615.07,11836.73,23501.48,12483.54,16977.44
2008-04-05,97133.6,35640.36,11567.56,22106.68,12047.83,16809.16
2008-04-06,96973.01,35548.22,11633.3,21890.62,12076.34,16709.67
2008-04-07,100350.27,37353.78,11722.05,23932.29,12302.68,17280.87
2008-04-08,100288.92,37424.97,11802.72,24011.28,12464.51,17293.99
2008-04-09,99781.63,36991.23,11774.58,23588.31,12446.7,17151.05
2008-04-10,99076.04,37061.67,11844.37,23084.91,12342.4,16433.74
2008-04-11,99926.77,38110.54,11906.07,22884.9,12767.55,16458.2
2008-04-12,96764.34,37316.45,11633.05,19055.99,12508.16,16749.41
2008-04-13,99216.99,39785.24,11730.32,18928.47,12171.89,17762.11
2008-04-14,105611.88,42718.05,12239.96,22679.28,11948.05,19990.06
2008-04-15,101687.47,37339.67,12471.09,24239.22,11915.09,20412.05
2008-04-16,101048.62,36875.86,11961.56,23091.34,12109.67,19050.93
2008-04-17,99519.06,37826.99,11836.31,22279.94,12732.16,16960.63
2008-04-18,99934.64,38596.58,11765.06,23836.16,12537.81,16415.37
2008-04-19,98331.93,36010.53,11749.37,22662.38,11762.16,17926.55
2008-04-20,97498.99,35233.02,11509.31,23105.91,11711.94,18457.32
2008-04-21,101010.31,37387.23,12061.58,25137.54,12333.65,16990.64
2008-04-22,100503.08,37804.44,11809.19,23793.74,12233.63,17122.85
2008-04-23,99820.39,37686.69,11662.6,22833.34,11998.92,18275.56
2008-04-24,99679.08,37185.56,11602.88,22768.81,11984.48,18264.06
2008-04-25,100034.15,37482.49,11762.71,23084.59,12253.32,17896.98
2008-04-26,97192.49,36690.2,11692.94,19913.19,12124.21,18305.48
2008-04-27,103226.9,41731.01,11957.54,19021.99,12227.54,19855.21
2008-04-28,105514.41,43318.88,12433.67,20423.61,12150.19,18678.69
2008-04-29,106560.7,43200.73,13086.49,22158.84,12457.74,20708.35
2008-04-30,102414.44,37020.35,12946.68,23803.92,12438.59,21409.59
2008-05-01,99978.66,36980.27,12025.56,22348.57,12208.22,20032.4
2008-05-02,99519.28,38222.6,12023.14,20746.02,12244.45,18094.88
2008-05-03,96588.93,37035.58,11917.1,18795.52,12009.46,17798.6
2008-05-04,98031.94,37297.37,12210.5,19029.31,11546.99,19400.87
2008-05-05,100794.77,38051.11,12844.86,19875.01,12320.58,20558.49
2008-05-06,101209.02,38137.15,13052.58,20151.97,12515.88,19762.06
2008-05-07,101572.63,38482.52,13233.95,20964.36,12224.75,19075.54
2008-05-08,100556.85,37682.67,12512.63,21731.64,11780.46,19835.06
2008-05-09,101802.89,38608.55,12496.23,21422.08,11784.2,20730.33
2008-05-10,98183.14,36748.79,12457.33,18783.06,11583.32,20513.48
2008-05-11,101707.56,38176.03,12778.23,19592.21,11586.17,20795.78
2008-05-12,103746.29,38342.94,13747.62,21028.1,12350.89,21739.79
2008-05-13,100830.58,37621.11,12101.26,20815.65,11851.59,21003.52
2008-05-14,107641.23,43907.11,13024.24,20744.72,11826.57,18796.43
2008-05-15,117139.57,49176.61,13448.97,22220.88,11805.27,20832.57
2008-05-16,122565.18,52885.96,14092.26,23316.63,12026.98,21454.8
2008-05-17,120713.61,50144.85,14641.97,23753.0,11626.16,21951.02
2008-05-18,126962.9,51750.09,15992.25,23749.23,12411.54,24606.33
2008-05-19,132339.85,52377.13,17395.07,22314.54,14346.86,27868.41
2008-05-20,131913.24,49883.47,17300.99,22259.03,14593.35,28227.12
2008-05-21,120492.3,42406.81,16638.97,20896.79,14351.57,27751.32
2008-05-22,106545.08,40588.85,12244.61,20918.14,13222.84,21255.64
2008-05-23,98140.16,37690.03,11708.57,20420.42,11835.55,16917.64
2008-05-24,93833.12,36329.79,11535.75,18969.04,11407.59,16403.56
2008-05-25,95463.86,36348.71,11822.29,19768.92,11601.15,17523.01
2008-05-26,94725.67,35419.03,11541.67,19175.76,12148.99,18533.85
2008-05-27,99103.44,37657.25,12079.78,20149.98,11785.49,19264.26
2008-05-28,101946.75,37815.68,12375.82,20381.58,12920.2,20776.68
2008-05-29,102454.51,37734.75,12357.17,20171.31,12838.7,21308.35
2008-05-30,103080.71,38159.37,12356.26,20045.44,12948.06,21711.28
2008-05-31,102421.06,37414.04,12921.55,19029.76,12517.1,22192.1
2008-06-01,108002.7,38679.76,14434.82,19710.33,13535.13,24568.49
2008-06-02,115474.04,41534.88,15125.34,20108.43,14963.28,26571.33
2008-06-03,115477.83,41194.84,14691.66,20119.14,15216.35,26404.67
2008-06-04,112520.12,41154.05,14066.96,20456.79,13682.17,24922.62
2008-06-05,106412.79,39749.28,12842.92,20334.76,12071.92,23785.33
2008-06-06,109713.25,43055.15,13664.57,20681.83,12468.55,23222.25
2008-06-07,109132.15,40816.38,13894.49,18867.54,12586.88,24339.2
2008-06-08,109421.97,42070.11,13321.77,18925.73,12903.49,25336.14
2008-06-09,120985.73,47570.36,15158.23,20548.51,12049.26,25909.38
2008-06-10,126753.27,51442.88,15689.93,20836.92,13968.7,28078.17
2008-06-11,122878.81,46334.8,14513.07,20853.54,14922.7,28599.66
2008-06-12,113882.14,44790.83,13402.05,20027.79,11989.07,25584.28
2008-06-13,120961.78,47343.65,14910.0,21085.04,12312.13,27162.73
2008-06-14,122396.97,46737.85,15778.83,20073.56,13189.11,28308.03
2008-06-15,126124.31,45701.21,17100.13,19464.3,14411.3,29708.9
2008-06-16,134460.99,49298.49,17817.12,20919.56,15711.46,31951.17
2008-06-17,135383.34,49751.03,18218.7,21322.42,15482.07,32377.83
2008-06-18,140105.1,53831.17,18405.05,20091.47,15957.81,32386.31
2008-06-19,137737.36,54002.28,17339.1,20602.58,15586.82,30967.76
2008-06-20,141758.52,58322.87,17761.33,22214.42,14774.25,30422.72
2008-06-21,143363.36,59988.19,18003.22,22670.59,13716.51,29897.45
2008-06-22,145853.92,60665.26,19130.65,21925.29,14677.54,29984.79
2008-06-23,141508.23,56808.32,18359.54,20779.85,15508.52,30390.39
2008-06-24,134490.36,50748.48,18105.11,20744.91,15196.8,30603.93
2008-06-25,134359.27,50288.0,18243.46,21159.91,15951.39,30009.2
2008-06-26,131038.61,47624.29,18265.01,21353.64,15990.7,28766.49
2008-06-27,131854.18,49075.52,17973.7,23603.15,16013.4,28631.73
2008-06-28,131268.96,47032.14,17450.57,23915.96,15599.51,28391.83
2008-06-29,133927.6,46614.49,18235.08,25665.52,14144.35,29292.12
2008-06-30,142034.86,51607.98,19680.67,25900.07,16264.87,30090.26
2008-07-01,145281.05,53777.53,19790.19,25306.88,16342.56,31003.11
2008-07-02,143001.64,52540.35,19640.67,24723.75,16498.66,31426.46
2008-07-03,145551.97,53727.35,20070.62,25616.49,15598.5,31468.06
2008-07-04,137154.74,49874.82,19740.61,22318.27,16131.43,30439.67
2008-07-05,139907.93,52286.51,19667.53,21914.95,16978.1,29312.42
2008-07-06,135304.46,52089.72,18661.27,21018.11,15710.05,28566.07
2008-07-07,140965.84,56764.85,18775.94,22649.38,15490.29,28086.87
2008-07-08,148285.44,61280.11,18902.06,24176.42,15457.38,29741.37
2008-07-09,152534.96,63747.15,19645.21,25106.45,16055.1,29237.17
2008-07-10,147745.02,60547.98,19764.86,24723.66,17040.71,26802.81
2008-07-11,144645.03,59638.42,20246.14,21882.93,17737.78,25475.78
2008-07-12,127113.16,49573.41,17402.12,21852.39,16557.72,23854.54
2008-07-13,131488.04,51686.42,17126.47,23783.32,14650.43,24974.61
2008-07-14,140350.79,55679.36,18275.05,24793.46,16564.32,25821.35
2008-07-15,139192.69,54187.18,19061.86,24388.98,16749.59,28059.47
2008-07-16,142727.96,53603.17,19353.46,24002.07,17316.43,28831.52
2008-07-17,143678.37,55377.55,19114.1,23069.9,17324.39,29325.85
2008-07-18,141958.73,55133.2,18952.37,22849.39,15714.14,30295.82
2008-07-19,138590.21,53402.76,19099.63,21211.74,15940.32,29866.92
2008-07-20,134608.29,49252.72,19030.74,22266.42,16830.29,27548.87
2008-07-21,133242.5,47858.11,18858.19,24270.67,17862.8,26821.73
2008-07-22,135441.81,49725.99,18856.29,23868.91,17469.63,29037.41
2008-07-23,136510.52,50526.18,19240.52,21503.31,17092.95,29010.82
2008-07-24,138685.11,51483.42,19007.13,22469.09,17018.08,30260.48
2008-07-25,144490.57,55951.92,19959.08,23329.74,17494.48,30358.5
2008-07-26,142120.47,56177.92,19843.71,22586.9,16903.97,27089.43
2008-07-27,138958.6,53519.41,19070.58,22938.33,16535.35,27098.77
2008-07-28,134520.02,49872.69,19431.9,21636.55,16627.24,27449.29
2008-07-29,134265.45,49652.12,18976.27,22023.63,16540.79,28699.39
2008-07-30,135758.81,49797.8,19533.3,21111.91,17183.67,29953.32
2008-07-31,139344.09,51440.87,19005.38,21990.26,17787.21,31544.53
2008-08-01,144179.09,53071.96,19548.06,21930.18,18374.45,32133.08
2008-08-02,143785.46,53788.39,19742.73,20529.86,18167.84,32031.52
2008-08-03,143340.6,55390.77,19317.38,20769.18,17288.74,30789.77
2008-08-04,141145.5,54313.42,19217.82,23217.3,17072.6,28821.03
2008-08-05,140187.19,53312.45,19064.3,24366.89,16491.62,28365.32
2008-08-06,144166.95,55475.12,19115.88,25770.6,16116.03,28888.37
2008-08-07,146763.82,57649.55,19276.24,25758.77,15889.84,28664.84
2008-08-08,143356.29,56294.35,18446.52,25125.14,16003.56,28448.3
2008-08-09,133357.33,49851.22,18516.09,22968.93,15239.32,27082.79
2008-08-10,131451.34,50124.69,18268.77,21107.3,15801.44,27844.09
2008-08-11,138827.96,54902.53,18069.73,22439.32,15627.63,29492.82
2008-08-12,141938.55,55079.11,17945.52,23333.84,16205.3,30274.01
2008-08-13,144722.33,57927.99,18748.24,23718.88,16485.73,30235.51
2008-08-14,149462.34,60940.04,19278.87,25535.13,16268.83,28923.94
2008-08-15,147416.34,58800.08,19356.7,26736.61,13959.23,29111.77
2008-08-16,141988.65,56824.48,18302.17,26553.75,12166.49,28764.01
2008-08-17,137069.64,53278.26,17698.29,26992.55,12419.21,27006.73
2008-08-18,139622.28,53998.66,18399.93,26575.71,13871.55,27415.33
2008-08-19,134456.23,50407.58,18610.88,23123.96,14587.35,27789.58
2008-08-20,131565.84,49904.14,17887.33,21871.64,15246.13,28320.71
2008-08-21,134852.97,52461.51,17623.87,21613.89,16026.76,28620.82
2008-08-22,137371.51,53225.47,17943.95,21176.91,16726.36,28909.8
2008-08-23,132490.04,52168.14,17092.06,21276.74,15099.58,28450.3
2008-08-24,137002.88,52477.54,18465.26,22746.92,15347.68,29026.56
2008-08-25,145666.93,59494.01,19413.63,22518.46,16294.14,28300.26
2008-08-26,138401.46,58639.8,18707.68,20666.89,16123.19,24486.63
2008-08-27,132523.72,56301.52,17092.76,20993.12,15809.53,23393.3
2008-08-28,136668.95,58490.56,17758.97,21663.53,15903.66,25928.54
2008-08-29,141104.85,60258.83,17902.68,23587.05,15146.05,26169.14
2008-08-30,137474.4,56646.42,18164.48,22328.4,14708.76,25633.96
2008-08-31,128031.01,53079.68,17765.7,19102.5,14879.98,23203.16
2008-09-01,113574.84,43610.27,14410.08,19122.48,14296.81,23232.27
2008-09-02,121133.78,49323.32,13480.59,20185.8,14970.31,25649.13
2008-09-03,125865.21,53475.08,14370.92,20459.67,12582.77,26297.97
2008-09-04,131274.54,56303.23,15215.32,20668.52,12997.48,26308.34
2008-09-05,133676.33,56863.49,15954.53,21478.46,13239.57,26996.13
2008-09-06,131035.76,54852.56,15415.22,21295.35,12066.85,27578.0
2008-09-07,134752.55,56226.31,16164.69,21962.75,12393.66,28005.14
2008-09-08,135185.51,55294.66,16546.25,22215.63,13771.87,27357.1
2008-09-09,127553.69,50757.69,16310.83,21976.03,14057.36,26559.61
2008-09-10,122382.08,46505.02,16076.87,21491.23,13796.94,24556.32
2008-09-11,117522.66,45858.38,14485.29,21298.54,13573.32,23012.9
2008-09-12,118299.8,48071.28,13829.33,21930.15,12258.65,22544.39
2008-09-13,112609.28,43635.06,14216.2,21581.02,11873.16,22299.49
2008-09-14,115439.72,44708.4,14840.95,20884.91,12205.93,23911.3
2008-09-15,125097.06,50804.33,15525.52,22377.94,12717.23,24777.23
2008-09-16,131284.6,54164.41,16230.4,23101.82,13587.01,24612.02
2008-09-17,126457.98,50225.34,15727.48,23332.28,14137.35,23532.53
2008-09-18,122728.96,47151.67,15433.67,22976.58,13987.02,23803.37
2008-09-19,121712.17,47297.44,15434.8,21254.46,13512.47,24646.6
2008-09-20,119017.34,45757.79,15384.8,20462.83,12968.84,24556.09
2008-09-21,111743.46,40905.46,13897.79,19645.51,13044.96,25362.37
2008-09-22,114392.69,42216.1,13672.65,20558.44,13813.88,25548.14
2008-09-23,114727.81,44703.81,13311.58,21130.7,13675.2,24629.49
2008-09-24,123096.01,48169.56,14586.29,20661.5,13292.67,26670.67
2008-09-25,127376.28,51650.04,15574.97,20988.66,14365.83,27269.82
2008-09-26,130531.86,54566.28,15776.29,20690.66,14543.4,26066.05
2008-09-27,123474.55,52341.46,14903.72,19550.33,13250.47,23625.32
2008-09-28,120848.08,51705.93,14548.37,19524.61,12907.43,22967.26
2008-09-29,128174.68,53552.34,15052.06,21969.14,13775.95,24753.64
2008-09-30,125883.13,51901.28,15249.22,21967.64,13187.05,24658.85
2008-10-01,128345.13,54443.13,15098.49,21949.09,13404.04,23689.58
2008-10-02,128389.02,53964.47,15006.57,22312.35,13423.72,23681.91
2008-10-03,119029.66,46671.58,14267.63,21340.99,13300.28,24127.15
2008-10-04,105279.18,39088.64,12835.55,20208.19,12522.16,21576.94
2008-10-05,99479.73,38063.77,11738.66,19792.01,12092.67,18765.11
2008-10-06,103232.2,40678.63,12056.53,21090.09,12162.39,18410.32
2008-10-07,108882.52,44542.5,12663.87,20991.18,12155.22,19902.37
2008-10-08,113782.33,48176.07,12897.52,21383.71,12482.66,21344.27
2008-10-09,114983.76,48127.86,12584.03,22510.05,12571.3,22453.86
2008-10-10,109248.3,41177.48,12325.61,22574.84,12267.11,22298.11
2008-10-11,100778.38,37399.88,11983.35,21969.38,11941.46,20415.82
2008-10-12,99274.9,37568.47,11995.81,21871.61,12262.24,16083.63
2008-10-13,97216.13,36799.72,11786.95,21018.37,12480.29,15275.85
2008-10-14,101578.48,39608.16,12132.49,21173.71,12745.04,16179.42
2008-10-15,103001.69,40833.38,11982.2,22654.22,12449.54,17119.13
2008-10-16,107401.27,43488.78,12045.21,22587.52,12383.55,18858.02
2008-10-17,108868.67,44044.63,12579.52,20876.46,12193.47,20104.17
2008-10-18,105740.21,42265.76,12005.69,19670.17,11598.62,20930.13
2008-10-19,102447.92,38782.34,12175.21,19996.16,11886.01,21536.6
2008-10-20,105885.87,40295.69,12216.65,22064.39,12383.16,21381.89
2008-10-21,104991.19,40212.91,12102.76,21970.51,12181.94,20521.03
2008-10-22,107677.67,42855.98,12402.59,23108.92,12733.56,20068.96
2008-10-23,106668.86,44321.88,12219.15,22221.16,13281.42,17348.98
2008-10-24,105602.82,42529.65,12137.87,22770.35,12846.2,17486.39
2008-10-25,101480.19,40362.87,11787.21,21134.93,11984.81,17294.32
2008-10-26,100530.0,40459.52,11912.15,20181.74,11824.78,18230.87
2008-10-27,107163.68,41590.74,12738.97,22157.09,12780.72,19499.1
2008-10-28,107085.71,42610.16,12692.14,21471.27,12489.42,19458.62
2008-10-29,109016.23,44344.06,12623.7,21261.81,12249.09,19789.89
2008-10-30,107564.86,42845.67,12851.1,21082.92,12323.97,20334.6
2008-10-31,108415.29,42647.47,12639.1,21172.48,12410.63,20507.86
2008-11-01,102100.0,39912.42,11781.13,19939.03,11888.7,19698.91
2008-11-02,101271.4,39278.08,11929.35,20196.49,11890.04,19202.82
2008-11-03,102764.48,38659.34,11863.08,22190.56,12499.9,18932.68
2008-11-04,103115.67,39258.35,11874.5,23194.28,12342.95,17151.88
2008-11-05,103951.31,38788.29,12357.77,24105.38,12647.31,16184.01
2008-11-06,107435.41,40330.64,12894.08,24228.31,13852.14,16209.9
2008-11-07,105015.95,39797.16,12687.99,22396.62,13984.19,16295.07
2008-11-08,99069.24,38083.04,11873.49,20604.26,12721.52,15786.93
2008-11-09,98759.02,38103.0,11847.08,20710.38,12417.46,15723.02
2008-11-10,102086.38,38807.51,12140.94,22794.04,13015.08,15862.35
2008-11-11,99437.17,37950.35,11866.48,22667.55,13074.66,15282.96
2008-11-12,103602.57,39511.75,12334.26,22506.32,13315.4,16108.36
2008-11-13,102452.28,39731.26,11902.89,22600.67,13023.36,16096.39
2008-11-14,105006.8,40927.93,12137.94,25000.84,12907.45,16182.04
2008-11-15,105809.7,40859.11,12303.11,22972.62,13673.41,16171.19
2008-11-16,102312.12,39696.52,12153.0,21617.79,12909.53,15946.59
2008-11-17,104917.76,41056.24,12226.3,22933.93,12877.85,16354.44
2008-11-18,104514.29,40948.48,12067.83,22088.31,12780.82,16650.77
2008-11-19,104093.83,40303.68,11984.57,23468.85,12642.38,16761.73
2008-11-20,104906.06,39749.34,12060.52,23671.36,13368.41,16740.48
2008-11-21,105630.54,39365.44,12155.33,24176.59,14051.96,16689.72
2008-11-22,102504.16,38439.25,12233.0,23018.07,13016.75,15797.69
2008-11-23,101874.63,38065.0,12269.2,23500.61,12787.23,15799.72
2008-11-24,106652.38,39626.5,12543.05,25101.53,13585.56,16346.41
2008-11-25,106184.34,39591.0,12618.09,24565.44,13402.77,16403.7
2008-11-26,105322.06,39273.91,12492.17,24142.51,13317.18,16381.31
2008-11-27,101583.88,37996.36,12020.0,23816.12,13078.35,15930.45
2008-11-28,104609.66,38487.6,12324.54,24410.14,13720.75,15891.24
2008-11-29,100459.81,37282.83,12163.06,22547.38,13153.3,15512.18
2008-11-30,99679.15,37802.36,11940.59,21310.52,13160.32,15609.99
2008-12-01,105482.36,39601.87,12288.74,22885.62,14471.17,16458.73
2008-12-02,105745.34,39699.64,12329.45,23434.42,13788.53,16589.24
2008-12-03,105621.19,39116.91,12616.55,24068.5,13819.53,16365.91
2008-12-04,108827.46,39886.31,12902.45,26591.05,14972.1,16573.08
2008-12-05,112095.54,40116.9,13134.01,27067.79,15526.6,16662.2
2008-12-06,106473.02,38267.17,12928.9,25324.35,13929.73,16044.31
2008-12-07,104071.8,38462.12,12732.62,23615.63,13295.73,15965.69
2008-12-08,107070.52,39325.85,12970.64,24846.82,13622.4,16385.02
2008-12-09,109131.75,39657.47,13095.76,25920.25,14594.92,16547.7
2008-12-10,111836.62,40527.21,13461.3,25947.62,15214.78,17042.32
2008-12-11,109386.55,40534.21,13221.67,25129.62,14347.67,16865.28
2008-12-12,109634.14,40309.74,13196.89,26401.83,14383.83,16693.65
2008-12-13,105630.3,37689.72,12846.61,25600.01,13899.42,15735.31
2008-12-14,110890.57,39068.3,13401.13,29892.02,14420.28,16068.44
2008-12-15,119352.32,40017.52,13977.89,32381.23,16294.08,17151.51
2008-12-16,116588.65,39446.5,13984.35,31234.37,16078.21,16282.42
2008-12-17,116121.16,40323.05,14206.3,30667.53,15327.55,15931.25
2008-12-18,114874.8,40825.48,14209.47,29443.4,15036.08,15663.57
2008-12-19,116501.6,41038.2,13918.24,30061.62,15127.71,17020.56
2008-12-20,114842.56,39303.81,13972.75,30519.36,14723.39,16459.13
2008-12-21,116916.12,39486.75,14067.63,31840.81,15315.33,16543.64
2008-12-22,115885.6,39786.4,13851.02,29858.74,15743.12,16871.28
2008-12-23,114151.63,39566.11,13902.0,29870.48,15272.11,16472.98
2008-12-24,116989.2,40338.04,14401.09,30123.0,15546.01,16973.9
2008-12-25,107602.47,37795.55,13183.49,26873.73,14517.41,15532.25
2008-12-26,110811.67,39019.83,13381.04,29443.24,14445.97,15782.39
2008-12-27,114880.68,40288.75,14458.93,28050.17,14929.03,17547.64
2008-12-28,111631.7,39588.63,14138.04,25440.19,14984.95,17898.84
2008-12-29,111407.21,40068.21,13400.32,26451.21,14389.6,17250.45
2008-12-30,110805.99,39685.26,13256.62,27412.66,14227.9,16715.9
2008-12-31,112826.24,39964.23,13666.9,28017.84,14647.65,16707.42
2009-01-01,106173.79,38155.5,12672.83,26262.39,13690.04,16361.83
2009-01-02,109664.54,40634.6,13027.09,28175.42,14138.4,17040.88
2009-01-03,109335.93,38778.29,12954.26,28326.8,13764.73,16302.93
2009-01-04,111692.46,39606.58,13545.62,28917.67,14812.21,16367.0
2009-01-05,118233.13,42430.23,14233.71,29769.19,15386.32,18057.92
2009-01-06,115352.38,42808.98,13775.51,26914.59,14777.81,18575.11
2009-01-07,111094.17,40993.86,13218.53,25477.48,14539.4,18513.64
2009-01-08,108583.94,40384.2,12856.42,24959.79,13916.81,17441.95
2009-01-09,109608.54,40346.8,13015.42,28651.87,13829.78,17094.45
2009-01-10,105620.67,37436.65,13154.8,25503.13,14179.39,16584.15
2009-01-11,105785.14,37158.44,13061.86,25432.25,14086.14,16853.8
2009-01-12,107143.14,39141.69,12907.95,24851.14,14177.67,17081.62
2009-01-13,106566.92,38495.55,12895.9,25856.91,14850.03,16983.48
2009-01-14,107469.12,39272.21,12925.06,26640.77,14143.96,17156.56
2009-01-15,107153.16,38965.24,12844.38,26387.3,14456.61,16799.65
2009-01-16,107142.67,39020.79,12896.37,26641.96,14304.56,16529.56
2009-01-17,102520.88,36867.88,12825.78,24911.74,13554.55,15984.26
2009-01-18,102909.53,37028.54,12886.18,24433.06,13671.69,15963.02
2009-01-19,101477.45,35904.64,12684.72,25351.92,13510.31,15947.33
2009-01-20,107364.21,39264.14,13017.26,27238.41,13957.35,16299.45
2009-01-21,108034.56,39418.64,12947.55,27897.57,13875.74,16225.89
2009-01-22,108932.41,39819.59,12987.6,27213.23,13874.35,16095.58
2009-01-23,109482.11,40501.4,12920.43,27768.33,13832.16,16699.26
2009-01-24,107502.57,38763.38,12835.48,26612.77,14357.42,15676.46
2009-01-25,107521.73,38250.3,12726.0,27756.6,14086.39,16306.19
2009-01-26,114792.51,41050.61,13346.94,31303.62,15156.8,17321.04
2009-01-27,117456.05,41348.15,13853.89,30271.88,15713.82,18621.74
2009-01-28,115068.83,41621.82,13891.09,27654.16,15293.22,18995.69
2009-01-29,111135.95,40135.14,13269.7,27841.96,14630.45,17890.0
2009-01-30,108864.36,39003.29,13147.19,26907.3,14573.54,17221.2
2009-01-31,103794.47,37264.6,13018.07,25886.62,13703.68,16036.36
2009-02-01,102321.47,36687.18,12490.7,25841.49,13364.13,15630.55
2009-02-02,107316.77,38801.23,12939.24,26076.15,14189.7,16645.17
2009-02-03,105023.33,38908.53,12649.85,25392.46,13719.63,16206.41
2009-02-04,104159.91,38801.37,12525.64,25146.05,13518.98,15991.56
2009-02-05,103840.9,39173.02,12507.32,25294.32,13445.19,15915.08
2009-02-06,105093.08,39734.46,12468.71,24499.92,13374.17,15919.3
2009-02-07,101824.86,37747.39,12433.69,24411.19,13011.45,15858.06
2009-02-08,102689.84,38249.64,12564.32,24578.01,13117.74,15849.69
2009-02-09,107999.9,39878.12,12742.24,27335.5,13445.77,16914.57
2009-02-10,109545.42,39920.8,13139.81,28613.47,13699.9,17767.14
2009-02-11,112553.31,41375.19,13327.01,27703.2,13923.82,18592.12
2009-02-12,110559.24,41211.1,13131.03,28490.74,14019.51,17165.78
2009-02-13,110645.17,40935.39,13129.16,27659.94,14004.05,17754.05
2009-02-14,106565.09,38792.02,12984.67,25474.06,13928.36,16362.72
2009-02-15,105912.49,38471.06,12924.71,25282.73,13848.58,16503.01
2009-02-16,103280.64,37957.46,12418.48,25096.45,13649.68,15632.25
2009-02-17,107136.19,40338.34,12797.84,26009.53,13512.04,16272.86
2009-02-18,107997.84,40901.05,12841.12,26204.18,13773.45,17095.86
2009-02-19,106289.95,39548.75,12794.61,26503.73,13917.49,17104.91
2009-02-20,105382.89,39060.27,12814.98,26623.88,13863.63,16657.72
2009-02-21,101398.13,37048.53,12428.36,23978.46,13739.1,15622.47
2009-02-22,100736.14,36899.61,12329.39,23482.44,13349.12,15388.51
2009-02-23,104352.75,39195.33,12471.01,24134.12,13485.41,15905.48
2009-02-24,103037.3,39008.79,12285.48,24556.5,12937.7,16199.65
2009-02-25,104179.41,39507.01,12241.26,24585.76,13042.95,16056.64
2009-02-26,106010.89,39551.41,12296.34,27804.84,13298.27,16082.29
2009-02-27,107456.67,39257.02,12538.66,29259.27,13735.18,15972.65
2009-02-28,103091.23,37122.44,12464.81,25158.97,13898.71,15417.67
2009-03-01,101016.34,36219.19,12031.4,24151.47,13185.76,16031.49
2009-03-02,102717.54,38604.08,11989.67,23259.98,12951.7,16505.98
2009-03-03,101007.27,37881.84,11831.71,23613.52,12579.08,17112.72
2009-03-04,102238.08,38497.86,11822.67,24895.13,12433.6,16790.75
2009-03-05,102904.77,39002.73,12076.7,25776.42,12557.67,16133.03
2009-03-06,105180.2,39273.19,12422.1,27704.15,13147.86,16004.87
2009-03-07,100225.54,36619.9,12239.88,24503.17,12864.26,15357.47
2009-03-08,102313.72,36803.24,12163.14,25099.86,13128.54,15692.59
2009-03-09,105215.14,38512.79,12322.77,28060.24,13351.06,15829.47
2009-03-10,107083.78,38917.06,12522.84,29245.6,13880.21,16144.13
2009-03-11,108149.66,39279.99,12566.97,29245.81,14230.08,16204.73
2009-03-12,106756.28,39199.85,12257.98,28342.85,13652.97,16132.6
2009-03-13,104064.77,38265.03,12157.16,26528.86,13340.99,16073.47
2009-03-14,97962.13,36101.0,11890.44,23163.51,12919.01,15705.08
2009-03-15,99110.21,36384.3,11720.36,23818.64,12673.79,15545.35
2009-03-16,103199.42,38729.84,11944.88,25516.46,12822.05,16072.88
2009-03-17,102555.19,38549.33,11778.87,24930.96,12568.63,16226.19
2009-03-18,101978.57,38436.31,11718.9,24244.8,12496.41,16623.1
2009-03-19,101461.18,38802.71,11732.74,23590.33,12402.02,17006.28
2009-03-20,101851.27,38769.29,11716.98,22786.21,12338.88,17093.73
2009-03-21,96995.2,36324.26,11642.95,22064.21,12039.15,16612.22
2009-03-22,97009.07,36274.26,11595.75,22795.1,11913.19,16081.93
2009-03-23,102090.51,37646.26,12265.37,26127.02,12577.77,16032.06
2009-03-24,103743.26,38516.66,12127.03,24432.26,13158.26,16048.16
2009-03-25,102813.45,38113.89,12066.76,24985.99,13197.94,16001.98
2009-03-26,102692.36,37884.93,12152.07,25999.7,13523.09,16044.45
2009-03-27,103339.07,37278.79,12377.92,24907.81,14677.56,16326.75
2009-03-28,99070.18,36279.04,11773.43,22619.93,13462.31,15816.35
2009-03-29,99162.82,36096.18,11709.45,23901.72,12930.08,15628.8
